,StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,DEPRESSION_CrudePrev,LPA_CrudePrev,SLEEP_CrudePrev,Geolocation
936,IL,Illinois,Cook,17031,17031300700,14.1,19.7,16.5,42.6,35.9,POINT (-87.71245011 41.84809434)
937,IL,Illinois,Cook,17031,17031828402,12.4,13.7,14.6,26.3,34.2,POINT (-87.64596129 41.5682671)
938,IL,Illinois,Cook,17031,17031010501,15.4,12.6,14.8,21.5,34.0,POINT (-87.66398887 42.00942415)
939,IL,Illinois,Cook,17031,17031830005,9.9,9.4,11.3,23.0,34.0,POINT (-87.69214286 41.51787408)
940,IL,Illinois,Cook,17031,17031170300,15.6,14.2,15.7,24.3,31.3,POINT (-87.79679342 41.94913962)
941,IL,Illinois,Cook,17031,17031840300,13.6,15.4,14.0,33.1,34.2,POINT (-87.68187992 41.83214849)
942,IL,Illinois,Cook,17031,17031823603,12.3,22.1,15.8,41.0,40.9,POINT (-87.71119908 41.65007881)
943,IL,Illinois,Cook,17031,17031360200,11.4,19.1,15.7,31.4,44.8,POINT (-87.60985974 41.82691193)
944,IL,Illinois,Cook,17031,17031824300,10.1,21.5,14.4,38.8,44.0,POINT (-87.69920825 41.64132721)
945,IL,Illinois,Cook,17031,17031827802,11.8,13.2,12.8,25.6,38.7,POINT (-87.59042655 41.60062066)
946,IL,Illinois,Cook,17031,17031818402,13.2,11.2,14.1,22.7,30.5,POINT (-87.89192055 41.85190093)
947,IL,Illinois,Cook,17031,17031806001,13.3,13.1,13.8,24.2,32.7,POINT (-87.8491704 42.0603832)
948,IL,Illinois,Cook,17031,17031800600,14.5,6.7,13.8,13.5,25.6,POINT (-87.71432635 42.08875103)
949,IL,Illinois,Cook,17031,17031050200,17.1,9.8,15.1,16.7,29.0,POINT (-87.6837204 41.95776489)
950,IL,Illinois,Cook,17031,17031813801,14.8,17.1,15.4,38.3,35.4,POINT (-87.74345185 41.85030107)
951,IL,Illinois,Cook,17031,17031640600,14.9,17.3,17.0,29.7,33.3,POINT (-87.77144201 41.77604758)
952,IL,Illinois,Cook,17031,17031710500,10.0,20.2,14.5,36.1,44.8,POINT (-87.67068809 41.7475254)
953,IL,Illinois,Cook,17031,17031430900,10.5,16.7,13.9,31.2,42.8,POINT (-87.5811968 41.76063176)
954,IL,Illinois,Cook,17031,17031030500,18.0,10.8,14.6,17.7,30.6,POINT (-87.66493507 41.98716207)
955,IL,Illinois,Cook,17031,17031062300,22.9,7.0,15.5,10.3,27.3,POINT (-87.6614399 41.94164857)
956,IL,Illinois,Cook,17031,17031611000,10.9,27.8,17.3,44.6,45.5,POINT (-87.64993201 41.8047967)
957,IL,Illinois,Cook,17031,17031490400,10.0,10.9,11.7,25.5,38.9,POINT (-87.61085493 41.72364899)
958,IL,Illinois,Cook,17031,17031804201,13.3,8.6,13.2,17.1,27.8,POINT (-88.18877139 42.11120881)
959,IL,Illinois,Cook,17031,17031803607,15.8,9.7,14.7,16.6,28.5,POINT (-88.01405328 42.11727563)
960,IL,Illinois,Cook,17031,17031250400,11.7,18.3,14.3,32.3,42.8,POINT (-87.77535451 41.91288679)
961,IL,Illinois,Cook,17031,17031063301,17.8,7.4,15.8,14.0,27.8,POINT (-87.6430015 41.93454273)
962,IL,Illinois,Cook,17031,17031843400,10.2,24.9,15.4,42.5,45.7,POINT (-87.7320609 41.84932207)
963,IL,Illinois,Cook,17031,17031816700,14.0,17.2,15.3,36.1,34.7,POINT (-87.89645315 41.90456728)
964,IL,Illinois,Cook,17031,17031200200,14.5,15.5,15.1,35.5,34.5,POINT (-87.73562844 41.92788896)
965,IL,Illinois,Cook,17031,17031390400,9.0,16.6,13.7,34.1,40.8,POINT (-87.60404042 41.80596419)
966,IL,Illinois,Cook,17031,17031810301,12.4,12.8,14.0,25.2,33.7,POINT (-87.70171945 42.02530321)
967,IL,Illinois,Cook,17031,17031650301,15.9,12.8,14.5,28.8,32.5,POINT (-87.72994106 41.77492023)
968,IL,Illinois,Cook,17031,17031612000,10.5,23.0,15.1,38.8,44.7,POINT (-87.65252671 41.79788467)
969,IL,Illinois,Cook,17031,17031580300,14.1,16.6,14.7,38.2,35.1,POINT (-87.70894935 41.82525172)
970,IL,Illinois,Cook,17031,17031824507,14.4,15.2,16.8,25.2,31.6,POINT (-87.77480571 41.59529326)
971,IL,Illinois,Cook,17031,17031242800,17.8,11.1,15.4,17.8,29.8,POINT (-87.69029733 41.89266358)
972,IL,Illinois,Cook,17031,17031660302,14.1,19.8,15.8,39.5,38.2,POINT (-87.69839098 41.7836041)
973,IL,Illinois,Cook,17031,17031809000,12.2,6.3,12.6,15.8,24.9,POINT (-87.71892802 42.05972883)
974,IL,Illinois,Cook,17031,17031818500,11.7,9.5,13.4,21.4,27.9,POINT (-87.89831163 41.84075597)
975,IL,Illinois,Cook,17031,17031671200,10.2,27.2,15.9,43.9,47.1,POINT (-87.66652351 41.77671281)
976,IL,Illinois,Cook,17031,17031310600,15.4,13.4,14.5,30.0,32.5,POINT (-87.65956302 41.85632913)
977,IL,Illinois,Cook,17031,17031140500,15.7,12.1,13.9,24.3,31.8,POINT (-87.73181044 41.96538572)
978,IL,Illinois,Cook,17031,17031251500,10.0,28.5,16.2,44.3,47.1,POINT (-87.76032674 41.89112409)
979,IL,Illinois,Cook,17031,17031071200,18.5,8.0,15.6,14.1,27.4,POINT (-87.64619876 41.92186463)
980,IL,Illinois,Cook,17031,17031061901,18.7,8.2,15.2,13.9,28.4,POINT (-87.64341795 41.94331833)
981,IL,Illinois,Cook,17031,17031807700,11.3,12.5,13.8,25.7,31.2,POINT (-87.75417063 42.02073053)
982,IL,Illinois,Cook,17031,17031671900,10.1,20.8,14.3,37.6,44.0,POINT (-87.6612523 41.76136)
983,IL,Illinois,Cook,17031,17031570300,15.0,16.3,15.5,34.8,34.1,POINT (-87.73078355 41.80414514)
984,IL,Illinois,Cook,17031,17031811701,15.1,17.0,15.8,33.2,34.3,POINT (-87.90299821 41.94210939)
985,IL,Illinois,Cook,17031,17031470100,9.8,19.0,13.7,35.7,43.3,POINT (-87.59642487 41.72822956)
986,IL,Illinois,Cook,17031,17031440102,10.6,19.7,14.4,34.4,44.4,POINT (-87.60109611 41.74096271)
987,IL,Illinois,Cook,17031,17031220300,18.3,9.3,15.0,16.7,29.2,POINT (-87.695061 41.92849786)
988,IL,Illinois,Cook,17031,17031804803,15.6,12.6,15.4,20.2,31.5,POINT (-88.0880118 41.99967234)
989,IL,Illinois,Cook,17031,17031390100,12.3,12.6,13.2,22.7,40.0,POINT (-87.59352416 41.81317654)
990,IL,Illinois,Cook,17031,17031802503,13.8,10.3,13.6,19.9,29.7,POINT (-87.95378065 42.13160422)
991,IL,Illinois,Cook,17031,17031140701,16.5,13.4,13.9,25.8,33.2,POINT (-87.71265985 41.96705276)
992,IL,Illinois,Cook,17031,17031660400,15.0,17.0,15.6,36.8,35.3,POINT (-87.70802663 41.78253974)
993,IL,Illinois,Cook,17031,17031809100,14.0,8.0,13.8,15.9,27.2,POINT (-87.70432805 42.05933554)
994,IL,Illinois,Cook,17031,17031220701,17.0,10.7,13.6,24.8,31.3,POINT (-87.72151643 41.92619699)
995,IL,Illinois,Cook,17031,17031830004,12.0,12.9,12.9,24.3,39.2,POINT (-87.72880136 41.51623315)
996,IL,Illinois,Cook,17031,17031819000,13.1,7.0,13.1,16.4,25.3,POINT (-87.89547942 41.82628077)
997,IL,Illinois,Cook,17031,17031070700,19.3,10.0,15.5,15.2,29.7,POINT (-87.67398243 41.92928777)
998,IL,Illinois,Cook,17031,17031835900,9.8,21.0,14.9,37.4,43.9,POINT (-87.62151489 41.8201828)
999,IL,Illinois,Cook,17031,17031838800,11.0,20.6,15.7,40.6,40.4,POINT (-87.57228279 41.68347449)
1000,IL,Illinois,Cook,17031,17031806700,12.9,7.7,12.8,16.7,27.5,POINT (-87.72285318 42.05278465)
1001,IL,Illinois,Cook,17031,17031810100,16.5,9.4,14.7,16.2,30.4,POINT (-87.68467224 42.0302239)
1002,IL,Illinois,Cook,17031,17031804701,13.8,10.5,13.1,21.8,30.9,POINT (-88.15344685 42.05451484)
1003,IL,Illinois,Cook,17031,17031842200,16.8,10.3,14.4,17.3,32.5,POINT (-87.64995922 41.90484136)
1004,IL,Illinois,Cook,17031,17031100200,14.9,13.1,15.7,22.2,30.0,POINT (-87.79425236 41.99558024)
1005,IL,Illinois,Cook,17031,17031829800,12.7,9.8,13.5,19.4,32.2,POINT (-87.6843369 41.54258919)
1006,IL,Illinois,Cook,17031,17031818000,12.5,13.8,14.0,26.3,35.8,POINT (-87.85842325 41.8543557)
1007,IL,Illinois,Cook,17031,17031814900,15.0,15.5,15.8,29.7,34.7,POINT (-87.78971142 41.85337914)
1008,IL,Illinois,Cook,17031,17031806002,12.5,17.7,15.3,30.0,34.7,POINT (-87.86663859 42.04843107)
1009,IL,Illinois,Cook,17031,17031800900,11.9,7.5,11.9,17.6,27.5,POINT (-87.75271874 42.07348559)
1010,IL,Illinois,Cook,17031,17031820603,15.4,19.6,18.3,28.3,34.0,POINT (-87.84332633 41.75428837)
1011,IL,Illinois,Cook,17031,17031817000,12.0,17.6,14.0,32.2,41.3,POINT (-87.8725464 41.88739918)
1012,IL,Illinois,Cook,17031,17031824120,12.7,10.2,14.1,20.4,27.9,POINT (-87.87154129 41.5792607)
1013,IL,Illinois,Cook,17031,17031802002,13.8,9.4,13.6,18.5,28.1,POINT (-87.83207141 42.07329981)
1014,IL,Illinois,Cook,17031,17031020400,13.7,13.3,14.3,24.3,33.0,POINT (-87.68593704 42.00851992)
1015,IL,Illinois,Cook,17031,17031740400,17.2,11.8,15.5,18.2,31.0,POINT (-87.7193186 41.68724776)
1016,IL,Illinois,Cook,17031,17031231200,11.8,21.3,15.5,37.6,42.2,POINT (-87.7213064 41.89909232)
1017,IL,Illinois,Cook,17031,17031080100,14.1,6.8,14.1,14.9,25.9,POINT (-87.62665265 41.90754803)
1018,IL,Illinois,Cook,17031,17031839700,14.6,13.1,14.4,25.6,31.9,POINT (-87.65244379 41.83312117)
1019,IL,Illinois,Cook,17031,17031810600,15.0,14.8,16.4,24.4,31.7,POINT (-87.79606001 41.96423071)
1020,IL,Illinois,Cook,17031,17031820000,14.7,8.1,13.7,15.3,27.8,POINT (-87.91393895 41.80147464)
1021,IL,Illinois,Cook,17031,17031110501,14.8,12.9,14.8,23.0,31.1,POINT (-87.76192369 41.97696887)
1022,IL,Illinois,Cook,17031,17031807100,12.8,9.1,13.5,18.8,28.7,POINT (-87.72116673 42.04444772)
1023,IL,Illinois,Cook,17031,17031828601,15.4,11.7,15.3,19.3,30.8,POINT (-87.66090615 41.54896283)
1024,IL,Illinois,Cook,17031,17031430200,9.9,19.4,14.8,34.9,43.9,POINT (-87.58136066 41.76976112)
1025,IL,Illinois,Cook,17031,17031827300,10.5,23.8,15.2,40.6,44.6,POINT (-87.64619692 41.60899252)
1026,IL,Illinois,Cook,17031,17031031501,12.3,17.8,14.5,31.7,36.3,POINT (-87.65247806 41.96727345)
1027,IL,Illinois,Cook,17031,17031816300,14.8,16.2,15.8,32.4,33.6,POINT (-87.85766821 41.90426439)
1028,IL,Illinois,Cook,17031,17031031100,17.0,10.6,14.7,18.1,30.5,POINT (-87.66385977 41.9726263)
1029,IL,Illinois,Cook,17031,17031120100,14.5,9.2,14.0,17.2,27.7,POINT (-87.77503202 42.00206131)
1030,IL,Illinois,Cook,17031,17031200402,15.3,13.9,14.7,33.2,33.4,POINT (-87.7296767 41.91965441)
1031,IL,Illinois,Cook,17031,17031160300,16.5,12.0,14.7,20.2,31.4,POINT (-87.73088858 41.95728508)
1032,IL,Illinois,Cook,17031,17031801200,12.6,5.4,12.6,13.9,24.0,POINT (-87.69711408 42.08107451)
1033,IL,Illinois,Cook,17031,17031843300,12.2,22.3,15.4,38.6,42.5,POINT (-87.69255161 41.86377379)
1034,IL,Illinois,Cook,17031,17031822101,15.3,14.9,16.7,24.0,31.8,POINT (-87.74564176 41.72417817)
1035,IL,Illinois,Cook,17031,17031821102,15.3,15.5,16.2,26.6,32.3,POINT (-87.7491741 41.74289832)
1036,IL,Illinois,Cook,17031,17031270500,9.7,27.8,16.6,44.3,46.5,POINT (-87.71780174 41.87623422)
1037,IL,Illinois,Cook,17031,17031310300,16.9,12.7,15.2,25.8,31.9,POINT (-87.64897745 41.85614784)
1038,IL,Illinois,Cook,17031,17031170700,15.4,14.7,16.0,24.1,31.2,POINT (-87.82211932 41.94149859)
1039,IL,Illinois,Cook,17031,17031829301,12.9,13.7,14.6,25.9,34.5,POINT (-87.66377023 41.51836819)
1040,IL,Illinois,Cook,17031,17031809600,13.3,13.6,14.3,24.9,35.2,POINT (-87.69998824 42.04474488)
1041,IL,Illinois,Cook,17031,17031180100,14.8,14.0,15.5,26.9,32.2,POINT (-87.79859562 41.93448801)
1042,IL,Illinois,Cook,17031,17031550200,13.4,14.7,15.3,29.7,32.2,POINT (-87.5640439 41.65340378)
1043,IL,Illinois,Cook,17031,17031251600,9.6,27.8,16.4,44.6,47.2,POINT (-87.75177076 41.89141093)
1044,IL,Illinois,Cook,17031,17031120200,13.7,9.7,14.2,18.6,28.1,POINT (-87.75753275 41.99442585)
1045,IL,Illinois,Cook,17031,17031271800,9.4,32.9,17.1,49.2,49.5,POINT (-87.698499 41.87150645)
1046,IL,Illinois,Cook,17031,17031823901,12.5,10.2,14.2,20.6,28.0,POINT (-87.83879542 41.66873654)
1047,IL,Illinois,Cook,17031,17031811702,14.4,17.0,16.0,31.4,34.0,POINT (-87.90459072 41.92646458)
1048,IL,Illinois,Cook,17031,17031828802,14.3,13.9,15.1,24.7,33.7,POINT (-87.64277731 41.53219557)
1049,IL,Illinois,Cook,17031,17031241400,20.2,8.6,15.7,13.8,28.8,POINT (-87.67530217 41.90604006)
1050,IL,Illinois,Cook,17031,17031170200,16.1,11.9,15.3,21.6,30.6,POINT (-87.78149018 41.94935776)
1051,IL,Illinois,Cook,17031,17031700200,15.0,14.3,14.6,30.4,34.7,POINT (-87.7236701 41.75299199)
1052,IL,Illinois,Cook,17031,17031243200,19.5,8.3,14.0,15.1,28.9,POINT (-87.66961776 41.89245248)
1053,IL,Illinois,Cook,17031,17031770500,14.7,23.6,18.2,40.3,37.0,POINT (-87.94481141 42.00797927)
1054,IL,Illinois,Cook,17031,17031813400,14.7,17.5,15.9,37.5,35.2,POINT (-87.76661183 41.86097227)
1055,IL,Illinois,Cook,17031,17031310800,15.3,13.4,14.8,31.5,32.6,POINT (-87.66854523 41.85593693)
1056,IL,Illinois,Cook,17031,17031805202,13.6,9.9,13.5,19.4,29.1,POINT (-87.81471935 42.05964531)
1057,IL,Illinois,Cook,17031,17031490700,10.4,17.4,13.4,33.2,43.0,POINT (-87.62841608 41.71074052)
1058,IL,Illinois,Cook,17031,17031806400,15.6,15.1,16.3,23.9,32.2,POINT (-87.88369673 42.02825892)
1059,IL,Illinois,Cook,17031,17031063303,11.7,6.3,12.5,17.7,25.0,POINT (-87.63461278 41.93473748)
1060,IL,Illinois,Cook,17031,17031803611,16.1,15.1,15.6,26.1,33.5,POINT (-88.01784629 42.14781)
1061,IL,Illinois,Cook,17031,17031060400,21.6,7.9,15.8,11.8,28.1,POINT (-87.66655064 41.95069123)
1062,IL,Illinois,Cook,17031,17031812200,14.3,7.9,13.3,15.6,28.4,POINT (-87.79469547 41.90540561)
1063,IL,Illinois,Cook,17031,17031832200,20.7,8.3,15.7,12.8,28.1,POINT (-87.67995086 41.92049212)
1064,IL,Illinois,Cook,17031,17031770601,14.0,11.4,14.6,21.7,29.4,POINT (-87.90869086 42.0291319)
1065,IL,Illinois,Cook,17031,17031823304,14.9,15.5,16.0,25.6,33.9,POINT (-87.70258288 41.6814986)
1066,IL,Illinois,Cook,17031,17031804807,15.5,14.2,15.9,22.2,32.0,POINT (-88.12000053 42.01039058)
1067,IL,Illinois,Cook,17031,17031410500,14.3,11.5,15.2,22.0,35.4,POINT (-87.60374443 41.79782725)
1068,IL,Illinois,Cook,17031,17031611600,12.2,24.3,15.4,41.2,44.1,POINT (-87.67684277 41.7976293)
1069,IL,Illinois,Cook,17031,17031280900,10.7,25.0,17.5,38.6,46.4,POINT (-87.68511559 41.87864907)
1070,IL,Illinois,Cook,17031,17031190701,14.7,18.0,16.0,37.0,35.1,POINT (-87.76139208 41.92978177)
1071,IL,Illinois,Cook,17031,17031491000,9.9,24.6,15.7,41.0,46.0,POINT (-87.62809087 41.69975195)
1072,IL,Illinois,Cook,17031,17031808002,11.6,10.2,12.6,22.9,29.4,POINT (-87.71977395 42.00503521)
1073,IL,Illinois,Cook,17031,17031740100,17.3,14.7,16.8,20.9,31.6,POINT (-87.69860554 41.69726225)
1074,IL,Illinois,Cook,17031,17031301600,13.9,18.9,15.9,42.8,35.8,POINT (-87.71223896 41.84078184)
1075,IL,Illinois,Cook,17031,17031690400,10.1,20.7,14.9,36.3,44.8,POINT (-87.62022016 41.76925091)
1076,IL,Illinois,Cook,17031,17031210602,16.6,11.9,14.4,25.9,31.8,POINT (-87.71256363 41.93416998)
1077,IL,Illinois,Cook,17031,17031610400,14.3,19.4,15.9,41.9,36.2,POINT (-87.66738855 41.81041782)
1078,IL,Illinois,Cook,17031,17031460302,10.2,25.1,15.6,41.5,45.9,POINT (-87.5573718 41.74707924)
1079,IL,Illinois,Cook,17031,17031650400,14.7,15.4,14.8,35.3,34.6,POINT (-87.71718524 41.76528748)
1080,IL,Illinois,Cook,17031,17031805802,15.1,9.2,14.6,16.6,27.8,POINT (-87.8470171 42.01463645)
1081,IL,Illinois,Cook,17031,17031832900,16.5,8.2,14.8,16.8,29.0,POINT (-87.66190822 41.87419246)
1082,IL,Illinois,Cook,17031,17031081900,14.6,11.6,14.2,20.2,34.2,POINT (-87.64153904 41.89792261)
1083,IL,Illinois,Cook,17031,17031819400,15.7,14.1,16.3,22.8,31.7,POINT (-87.84984323 41.81002416)
1084,IL,Illinois,Cook,17031,17031062500,20.6,8.2,15.4,12.4,28.7,POINT (-87.67109409 41.94148808)
1085,IL,Illinois,Cook,17031,17031080300,20.5,7.1,14.9,11.2,28.0,POINT (-87.63578623 41.90751621)
1086,IL,Illinois,Cook,17031,17031808400,12.3,10.0,12.7,21.3,29.4,POINT (-87.79377848 42.04872823)
1087,IL,Illinois,Cook,17031,17031804608,14.0,11.5,14.0,20.9,31.0,POINT (-88.07062481 42.03534263)
1088,IL,Illinois,Cook,17031,17031842600,15.3,14.8,15.4,26.3,32.6,POINT (-87.6517199 41.81623843)
1089,IL,Illinois,Cook,17031,17031803015,13.9,10.3,14.5,19.2,28.5,POINT (-87.94959873 42.11640212)
1090,IL,Illinois,Cook,17031,17031530300,9.9,16.1,13.1,32.5,42.0,POINT (-87.65180978 41.68132521)
1091,IL,Illinois,Cook,17031,17031330100,16.6,8.6,13.7,15.6,31.3,POINT (-87.61728583 41.85927031)
1092,IL,Illinois,Cook,17031,17031824115,13.9,13.1,15.5,24.0,29.9,POINT (-87.84319871 41.62390289)
1093,IL,Illinois,Cook,17031,17031251200,10.5,23.1,15.2,38.8,45.1,POINT (-87.76060593 41.8985688)
1094,IL,Illinois,Cook,17031,17031221400,18.0,9.6,14.2,19.8,29.9,POINT (-87.69451611 41.9208178)
1095,IL,Illinois,Cook,17031,17031803800,16.1,11.2,15.2,18.2,29.6,POINT (-88.03544923 42.1090407)
1096,IL,Illinois,Cook,17031,17031230700,13.8,17.9,15.6,39.1,36.4,POINT (-87.72153503 41.90635018)
1097,IL,Illinois,Cook,17031,17031836600,13.3,15.8,14.7,32.0,37.3,POINT (-87.70883426 41.89871409)
1098,IL,Illinois,Cook,17031,17031681100,9.8,24.6,16.1,41.1,45.8,POINT (-87.64936963 41.7687756)
1099,IL,Illinois,Cook,17031,17031062000,21.8,6.5,15.2,10.3,27.2,POINT (-87.64706575 41.94259335)
1100,IL,Illinois,Cook,17031,17031080202,16.3,7.5,15.3,13.8,27.2,POINT (-87.63089827 41.90587115)
1101,IL,Illinois,Cook,17031,17031020100,13.2,15.2,14.3,27.2,35.4,POINT (-87.68715605 42.01574095)
1102,IL,Illinois,Cook,17031,17031400800,9.7,29.0,17.5,44.8,48.0,POINT (-87.62056182 41.78286232)
1103,IL,Illinois,Cook,17031,17031841100,6.5,18.1,9.8,42.4,36.7,POINT (-87.63503179 41.85105104)
1104,IL,Illinois,Cook,17031,17031580800,15.0,17.5,15.7,38.8,35.1,POINT (-87.68660805 41.81021023)
1105,IL,Illinois,Cook,17031,17031831000,21.4,6.8,14.7,10.5,27.6,POINT (-87.67697434 41.91478469)
1106,IL,Illinois,Cook,17031,17031820201,14.4,10.0,14.7,18.0,28.4,POINT (-87.89623301 41.74796078)
1107,IL,Illinois,Cook,17031,17031813200,15.4,9.4,14.4,16.3,30.0,POINT (-87.79691743 41.86905721)
1108,IL,Illinois,Cook,17031,17031802610,13.6,11.5,14.4,20.9,29.7,POINT (-87.89551123 42.09766111)
1109,IL,Illinois,Cook,17031,17031431302,10.4,23.5,16.0,37.9,46.4,POINT (-87.56280383 41.75838463)
1110,IL,Illinois,Cook,17031,17031814400,14.7,16.1,15.6,34.6,34.3,POINT (-87.76353935 41.82769178)
1111,IL,Illinois,Cook,17031,17031061000,22.7,7.7,16.3,11.4,27.6,POINT (-87.65195011 41.94923366)
1112,IL,Illinois,Cook,17031,17031822302,14.3,16.1,16.7,27.6,32.4,POINT (-87.77402978 41.71711944)
1113,IL,Illinois,Cook,17031,17031823801,13.5,9.9,14.7,19.4,27.8,POINT (-87.88086272 41.68830517)
1114,IL,Illinois,Cook,17031,17031812600,15.0,10.6,14.7,18.4,32.8,POINT (-87.77963365 41.88355545)
1115,IL,Illinois,Cook,17031,17031221000,16.3,13.6,15.4,27.6,33.4,POINT (-87.71523563 41.92101086)
1116,IL,Illinois,Cook,17031,17031810800,16.2,13.5,16.5,22.1,31.0,POINT (-87.82094294 41.93226547)
1117,IL,Illinois,Cook,17031,17031700501,11.7,14.3,12.6,26.8,41.0,POINT (-87.69030163 41.74622211)
1118,IL,Illinois,Cook,17031,17031816000,15.8,10.2,14.5,17.7,31.5,POINT (-87.81636472 41.87637214)
1119,IL,Illinois,Cook,17031,17031670800,9.4,25.7,15.4,44.0,45.9,POINT (-87.66185641 41.78316229)
1120,IL,Illinois,Cook,17031,17031271200,11.0,23.5,15.5,37.2,45.3,POINT (-87.70356917 41.87738061)
1121,IL,Illinois,Cook,17031,17031151200,14.9,13.9,15.1,25.9,31.6,POINT (-87.77146494 41.94217997)
1122,IL,Illinois,Cook,17031,17031030102,15.2,11.9,14.6,20.5,33.0,POINT (-87.65735004 41.99337823)
1123,IL,Illinois,Cook,17031,17031822702,13.9,13.1,15.7,24.3,30.9,POINT (-87.73056776 41.70567932)
1124,IL,Illinois,Cook,17031,17031283200,15.7,11.9,14.8,20.3,34.0,POINT (-87.65919589 41.86962523)
1125,IL,Illinois,Cook,17031,17031720100,13.6,8.3,13.0,16.8,30.4,POINT (-87.67478954 41.72761151)
1126,IL,Illinois,Cook,17031,17031826901,10.3,26.5,15.6,43.5,46.1,POINT (-87.66445209 41.62106298)
1127,IL,Illinois,Cook,17031,17031834600,10.1,25.5,15.3,42.3,46.4,POINT (-87.63424793 41.7872995)
1128,IL,Illinois,Cook,17031,17031241000,14.6,11.9,14.4,26.6,32.4,POINT (-87.69450858 41.90800147)
1129,IL,Illinois,Cook,17031,17031420500,10.3,18.7,14.5,34.4,43.7,POINT (-87.60842694 41.7830976)
1130,IL,Illinois,Cook,17031,17031611200,13.0,24.3,16.3,45.6,40.4,POINT (-87.66239596 41.8050325)
1131,IL,Illinois,Cook,17031,17031828100,13.8,17.7,17.2,28.5,33.7,POINT (-87.53555011 41.56341601)
1132,IL,Illinois,Cook,17031,17031070200,20.2,7.3,15.6,12.6,27.4,POINT (-87.64627406 41.92910198)
1133,IL,Illinois,Cook,17031,17031803017,15.9,10.7,15.1,18.2,29.7,POINT (-87.99821413 42.11922247)
1134,IL,Illinois,Cook,17031,17031805110,12.3,10.0,13.8,21.4,27.6,POINT (-87.97447288 42.0628139)
1135,IL,Illinois,Cook,17031,17031830500,14.2,18.3,15.9,41.3,35.7,POINT (-87.72389559 41.83013692)
1136,IL,Illinois,Cook,17031,17031380500,9.7,29.9,18.4,45.3,48.9,POINT (-87.6278078 41.82011405)
1137,IL,Illinois,Cook,17031,17031806104,13.4,15.8,15.3,27.5,33.9,POINT (-87.87892229 42.05987044)
1138,IL,Illinois,Cook,17031,17031825803,11.5,15.4,13.5,29.4,40.3,POINT (-87.56228332 41.61924491)
1139,IL,Illinois,Cook,17031,17031560400,13.6,18.1,16.0,37.1,33.9,POINT (-87.74064114 41.80400982)
1140,IL,Illinois,Cook,17031,17031823102,16.3,15.6,17.4,23.3,32.2,POINT (-87.779135 41.68577216)
1141,IL,Illinois,Cook,17031,17031250200,13.1,16.4,13.8,31.6,39.5,POINT (-87.75101508 41.91229014)
1142,IL,Illinois,Cook,17031,17031804309,16.3,14.4,15.3,24.9,32.9,POINT (-88.15758744 42.01258156)
1143,IL,Illinois,Cook,17031,17031150401,15.5,12.8,15.4,22.7,30.8,POINT (-87.77223733 41.96456966)
1144,IL,Illinois,Cook,17031,17031803016,13.5,7.3,12.8,15.7,27.0,POINT (-87.98646172 42.12078775)
1145,IL,Illinois,Cook,17031,17031081500,17.5,6.9,13.9,12.8,27.7,POINT (-87.6262332 41.89267453)
1146,IL,Illinois,Cook,17031,17031390700,11.7,8.4,12.3,20.5,33.1,POINT (-87.58748466 41.80587694)
1147,IL,Illinois,Cook,17031,17031808302,12.4,9.7,12.6,20.9,29.4,POINT (-87.76673561 42.03225524)
1148,IL,Illinois,Cook,17031,17031804603,16.5,11.5,13.7,20.5,31.9,POINT (-88.05399103 42.05371338)
1149,IL,Illinois,Cook,17031,17031450300,9.7,17.4,13.4,33.7,42.8,POINT (-87.57907305 41.74193956)
1150,IL,Illinois,Cook,17031,17031804102,14.0,8.7,13.7,16.5,27.5,POINT (-88.07684878 42.09470439)
1151,IL,Illinois,Cook,17031,17031807400,12.8,13.9,14.5,25.4,32.7,POINT (-87.7398135 42.02818871)
1152,IL,Illinois,Cook,17031,17031833900,11.4,20.0,15.6,41.2,40.0,POINT (-87.5483558 41.73196055)
1153,IL,Illinois,Cook,17031,17031827804,11.4,13.9,13.1,26.9,39.0,POINT (-87.59509169 41.59008734)
1154,IL,Illinois,Cook,17031,17031681200,9.6,27.8,17.0,44.2,47.5,POINT (-87.63850757 41.76919075)
1155,IL,Illinois,Cook,17031,17031600600,12.0,19.5,14.7,37.0,35.7,POINT (-87.65548493 41.84228611)
1156,IL,Illinois,Cook,17031,17031230200,14.5,16.3,15.6,34.5,35.4,POINT (-87.7100463 41.91190421)
1157,IL,Illinois,Cook,17031,17031826301,11.7,18.4,14.5,31.4,42.1,POINT (-87.60652724 41.61518091)
1158,IL,Illinois,Cook,17031,17031031800,19.1,8.4,14.7,14.2,28.9,POINT (-87.67061931 41.96700509)
1159,IL,Illinois,Cook,17031,17031824800,14.3,18.2,16.0,32.8,36.7,POINT (-87.68523976 41.62447333)
1160,IL,Illinois,Cook,17031,17031803400,15.5,9.5,14.6,16.2,28.0,POINT (-87.9711242 42.07456185)
1161,IL,Illinois,Cook,17031,17031730400,9.7,15.1,12.8,31.0,41.1,POINT (-87.6524728 41.71783785)
1162,IL,Illinois,Cook,17031,17031690500,9.4,24.4,15.6,41.8,45.6,POINT (-87.61212664 41.768141)
1163,IL,Illinois,Cook,17031,17031819801,15.7,7.5,14.2,13.5,26.6,POINT (-87.89739933 41.81221177)
